source_id,title,year,venue,doi_or_url,source_type,topic_family,theorem_dependency,claim_supported,provenance,used_in_proof_dependency,read_status
SRC0468,The Impact of the Financial Crisis on the Health System and Health in Ireland,2015,Arrow@dit (Dublin Institute of Technology),http://hdl.handle.net/2262/82297,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0469,"Feminist theory, women's writing",1992,Choice Reviews Online,https://doi.org/10.5860/choice.30-1333,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0470,Diseases of cultivated plants and trees,1910,Macmillan eBooks,https://doi.org/10.5962/bhl.title.17624,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0471,The formation of curved polymer crystals: Polyoxymethylene,1974,Journal of Research of the National Bureau of Standards Section A Physics and Chemistry,https://doi.org/10.6028/jres.078a.008,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0472,Towards a new paradigm for segregation measurement in an age of big data,2022,Urban Informatics,https://doi.org/10.1007/s44212-022-00003-3,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0473,"The space inside the skull : digital representations, brain mapping and cognitive neuroscience in the decade of the brain",2000,UvA-DARE (University of Amsterdam),https://handle.uba.uva.nl/personal/pure/en/publications/the-space-inside-the-skull--digital-representations-brain-mapping-and-cognitive-neuroscience-in-the-decade-of-the-brain(e9cc1834-d4fb-4071-a0ae-9e985a41bce5).html,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0474,Prevention and Fighting against Web Attacks through Anomaly Detection Technology. A Systematic Review,2020,Sustainability,https://doi.org/10.3390/su12124945,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0475,Setting data free: The politics of open data for food and agriculture,2023,New Media & Society,https://doi.org/10.1177/14614448231174520,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0476,A Mental Health Pandemic? Assessing the Impact of COVID-19 on Young People’s Mental Health,2023,International Journal of Environmental Research and Public Health,https://doi.org/10.3390/ijerph20166550,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0477,Spatialising urban health vulnerability: An analysis of NYC’s critical infrastructure during COVID-19,2021,Urban Studies,https://doi.org/10.1177/00420980211044304,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0478,COVID-19 and World Order,2020,Johns Hopkins University Press eBooks,https://doi.org/10.1353/book.77593,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0479,"Transition from marine to fluvial-dominated sediment supply at Shoalhaven prograded barrier, southeastern Australia",2019,Geomorphology,https://doi.org/10.1016/j.geomorph.2019.05.010,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0480,The Negotiation of Space and Rights: Suburban Planning with Diversity,2021,Urban Planning,https://doi.org/10.17645/up.v6i2.3790,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0481,A multistage distributionally robust optimization approach to water allocation under climate uncertainty,2022,European Journal of Operational Research,https://doi.org/10.1016/j.ejor.2022.06.049,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0482,"""It just goes to kill Ticos"": national market regulation and the political ecology of farmers' pesticide use in Costa Rica",2009,Journal of Political Ecology,https://doi.org/10.2458/v16i1.21689,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0483,Economic losses from COVID-19 cases in the Philippines: a dynamic model of health and economic policy trade-offs,2022,Humanities and Social Sciences Communications,https://doi.org/10.1057/s41599-022-01125-4,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0484,Multiscale diffusion processes with periodic coefficients and an application to solute transport in porous media,1999,The Annals of Applied Probability,https://doi.org/10.1214/aoap/1029962863,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0485,Analysing the impact of COVID‐19 on urban transitions and urban‐regional dynamics in Australia*,2021,Australian Journal of Agricultural and Resource Economics,https://doi.org/10.1111/1467-8489.12449,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0486,"Private health insurance in Germany and Chile: two stories of co-existence, segmentation and conflict",2018,International Journal for Equity in Health,https://doi.org/10.1186/s12939-018-0831-z,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0487,Complexity Results for MCMC derived from Quantitative Bounds,2017,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1708.00829,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0488,"Follow the leader if you can, Hedge if you must",2014,QUT ePrints (Queensland University of Technology),https://openalex.org/W2293239647,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0489,"Charged Membranes: Poisson–Boltzmann Theory, The DLVO Paradigm, and Beyond",2021,OpenAlex,https://doi.org/10.1201/9780429194078-6,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0490,Properties of the Photometric Components of Lenticular Galaxies,2012,Advances in Astronomy,https://doi.org/10.1155/2012/382674,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0491,Chiefly Models in Papua New Guinea,1996,ScholarSpace (University of Hawaii at Manoa),http://hdl.handle.net/10125/13078,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0492,PETSc TSAdjoint: A Discrete Adjoint ODE Solver for First-Order and Second-Order Sensitivity Analysis,2022,SIAM Journal on Scientific Computing,https://doi.org/10.1137/21m140078x,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0493,"Malnutrition in Sri Lanka: Scale, Scope, Causes, and Potential Response",2015,CrossAsia-Repository (Universität Heidelberg),https://doi.org/10.11588/xarep.00003819,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0494,Improving the representation of anthropogenic CO <sub>2</sub> emissions in climate models: impact of a new parameterization for the Community Earth System Model (CESM),2018,Earth System Dynamics,https://doi.org/10.5194/esd-9-1045-2018,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0495,The method of cumulants for the normal approximation,2022,Probability Surveys,https://doi.org/10.1214/22-ps7,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0496,"Globalisation, Concentration and Footloose Firms: In Search of the Main Cause of the Declining Labour Share",2009,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.1360670,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0497,International Intellectual Property Shelters,2015,OpenAlex,https://digitalcommons.law.utulsa.edu/fac_pub/491,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0498,"Educational Equity and School Structure: School Size, School Overcrowding, and Alternative Organizational Structures",2002,eScholarship (California Digital Library),https://escholarship.org/uc/item/2zx2b0w5,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0499,Transport of microplastic debris in estuaries,2024,Elsevier eBooks,https://doi.org/10.1016/b978-0-323-90798-9.00022-6,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0500,Is there a Role for Private Health Insurance in Developing Countries,2005,Econstor (Econstor),http://hdl.handle.net/10419/18368,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0501,Surrogate-based modeling techniques with application to catalytic reforming and isomerization processes,2020,Computers & Chemical Engineering,https://doi.org/10.1016/j.compchemeng.2020.106772,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0502,"Multipolarity, Intellectual Property, and the Internationalization of Public Health Law",2014,Michigan Journal of International Law,https://repository.law.umich.edu/mjil/vol35/iss4/2,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0503,Making retail modernisation in developing countries inclusive: a development policy perspective,2016,Econstor (Econstor),http://hdl.handle.net/10419/199465,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0504,German-Bashing and the Theory of Democratic Modernization,1995,Zeitschrift für Soziologie,https://doi.org/10.1515/zfsoz-1995-0101,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0505,The Post-Parents Involved Challenge: Confronting Extralegal Obstacles to Integration,2008,The Knowledge Bank (The Ohio State University),http://hdl.handle.net/1811/71149,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0506,Nothing left to loose? Poverty and social exclusion in comparison ; empirical evidence on Germany,2001,Social Science Open Access Repository (GESIS – Leibniz Institute for the Social Sciences),http://www.ssoar.info/ssoar/handle/document/11499,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0507,"Power, Protection and Magic in Thailand: The Cosmos of a Southern Policeman",2019,ANU Press eBooks,https://doi.org/10.22459/ppmt.2019,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0508,The Influence of Curriculum Quality on Student Achievement on the New Jersey Assessment of Skills and Knowledge (NJ ASK) Language Arts and Mathematics for Fifth-Grade Students in the Lowest Socioeconomic School Districts,2014,Seton Hall University eRepository (Seton Hall University),https://scholarship.shu.edu/dissertations/2017,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0509,Challenges and Opportunities of Implementing Differentiated Instruction amid the COVID-19 Pandemic: Insights from a Qualitative Exploration,2023,Education Sciences,https://doi.org/10.3390/educsci13100989,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0510,Hypocoercivity with Schur complements,2022,Annales Henri Lebesgue,https://doi.org/10.5802/ahl.129,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0511,Physical and chemical heterogeneity in the subsurface: Spatial distribution of transport parameters and their relation to depositional processes,2002,Insecta mundi,https://doi.org/10.13140/rg.2.2.10540.05768,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0512,Resilient Skills: Survivor Skills That the Class of COVID-19 Should Pursue,2020,Eye on Psi Chi Magazine,https://doi.org/10.24839/2164-9812.eye25.2.18,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0513,Improved Efficiency of Miscible CO2 Floods and Enhanced Prospects for CO2 Flooding Heterogeneous Reservoirs,1999,OpenAlex,https://doi.org/10.2172/13820,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0514,Managing the Urban Environment of Manila,2016,Advances in Applied Sociology,https://doi.org/10.4236/aasoci.2016.63010,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0515,Pricing and competition in Specialist Medical Services,2014,OECD health working papers,https://doi.org/10.1787/5jz2lpxcrhd5-en,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0516,Putting Citizens First: Engagement in Policy and Service Delivery for the 21st Century,2013,ANU Press eBooks,https://doi.org/10.26530/oapen_459992,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0517,"Encoding trade-offs and design toolkits in quantum algorithms for discrete optimization: coloring, routing, scheduling, and other problems",2023,Quantum,https://doi.org/10.22331/q-2023-09-14-1111,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0518,"An early-Holocene Aboriginal coastal landscape at Cape Duquesne, southwest Victoria, Australia",2012,ANU Press eBooks,https://doi.org/10.22459/ta34.01.2012.03,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0519,Why Are the Twin Cities So Segregated,2017,Mitchell Hamline Law Review,https://open.mitchellhamline.edu/mhlr/vol43/iss1/1,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0520,Petrochemical Planet,2023,OpenAlex,https://doi.org/10.1215/9781478027126,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0521,"Human Life, Human Organizations and Education",1994,Education Policy Analysis Archives,https://doi.org/10.14507/epaa.v2n9.1994,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0522,Equity of health-care financing: a progressivity analysis for Egypt,2020,Journal of Humanities and Applied Social Sciences,https://doi.org/10.1108/jhass-08-2019-0040,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0523,Restructuring the Elementary and Secondary Education Act's Approach to Equity,2018,Minnesota law review,https://doi.org/10.24926/265535.967,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0524,Inferring Economic Impacts from a Program’s Physical Outcomes: An Application to Forest Protection in Thailand,2022,Environmental and Resource Economics,https://doi.org/10.1007/s10640-021-00644-z,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0525,Psychosocial and mental health challenges facing perinatally HIV-infected adolescents along the Kenyan coast: a qualitative inquiry using the socioecological model,2024,Frontiers in Public Health,https://doi.org/10.3389/fpubh.2024.1379262,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0526,Desegregation's Architects: Education Parks and the Spatial Ideology of Schooling,2016,History of Education Quarterly,https://doi.org/10.1111/hoeq.12211,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0527,The Autism Toolbox : An Autism Resource for Scottish Schools,2009,Strathprints: The University of Strathclyde institutional repository (University of Strathclyde),https://strathprints.strath.ac.uk/view/author/27438.html>,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0528,Symmetries and topological defects of the two Higgs doublet model,2011,Research Portal (King's College London),https://research.manchester.ac.uk/en/studentTheses/a8cafde7-383a-4190-a30e-0ba89d1178de,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0529,Trends in racial and ethnic disparities in coronavirus disease 2019 (COVID-19) outcomes among nursing home residents,2021,Infection Control and Hospital Epidemiology,https://doi.org/10.1017/ice.2021.246,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0530,The Ethics of Ethnographic Fieldwork in the Context of War against Migrants,2016,Anthropologie & développement,https://doi.org/10.4000/anthropodev.437,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0531,Optimal Design of Water Quality Monitoring Networks in Semi-Enclosed Estuaries,2020,Sensors,https://doi.org/10.3390/s20051498,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0532,Experiences and Reporting of Unwanted Sexual Behaviors on Great Britain’s Rail Network: A Survey of Victims and Witnesses with an Embedded Randomized Vignette Experiment on Callback Effects,2024,Victims & Offenders,https://doi.org/10.1080/15564886.2024.2330094,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0533,The INGENIOUS project: towards understanding air pollution in homes,2025,Environmental Science Processes & Impacts,https://doi.org/10.1039/d4em00634h,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0534,"Archaeology of early medieval peasantry in the Basque Country: Landscapes, economic trends and societal change in Álava",2020,Historia Agraria Revista de agricultura e historia rural,https://doi.org/10.26882/histagrar.082e04q,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0535,AN ATTEMPT AT A NATURAL SCIENCE EXPLANATION OF THE UFO/UAP PHENOMENON IN THE CONTEXT OF THE ACTA UNIVERSI 2025 HYPOTHESIS,2025,OpenAlex,https://doi.org/10.24108/preprints-3113919,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0536,Technocrats of the Imagination,2020,OpenAlex,https://doi.org/10.1215/9781478007326,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0537,"School desegregation, school re-zoning, and growth management in two Maryland counties",2021,Education Policy Analysis Archives,https://doi.org/10.14507/epaa.29.6111,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0538,Determining the Optimal Distribution Center Location,2015,Tampere University Institutional Repository (Tampere University),https://trepo.tuni.fi//handle/123456789/22938,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0539,The Role of the Environment in Poverty Alleviation,2008,DigitalResearch@Fordham (Fordham University),https://research.library.fordham.edu/envir/1,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0540,"""Trapped"" in Sing Sing: Transgendered Prisoners Caught in the Gender Binarism",2000,OpenAlex,https://repository.law.umich.edu/mjgl/vol6/iss2/4,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0541,The Nordic model of taxation and its influence in North America: Image and Reality,2016,Nordic Tax Journal,https://doi.org/10.1515/ntaxj-2016-0008,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0542,Development of an Unstructured CFD Solver for External Aerothermodynamics and Nano/Micro Flows,2019,Research Archive of Indian Institute of Technology Hyderabad (Indian Institute of Technology Hyderabad),https://openalex.org/W2981371083,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0543,From super-wicked problems to more-than-human justice: new bioethical frameworks for antimicrobial resistance and climate emergency,2024,Bioethics News,https://doi.org/10.1007/s40592-024-00197-z,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0544,Lessons-learnt from growth pole strategies in the developing world,2025,Progress in Planning,https://doi.org/10.1016/j.progress.2025.100958,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0545,From digital divide to digital opportunities? A critical perspective on the digital divide in South African schools,2015,Opin vísindi (Opin vísindi),https://hdl.handle.net/20.500.11815/454,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0546,Non-Separability of Physical Systems as a Foundation of Consciousness,2022,Entropy,https://doi.org/10.3390/e24111539,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0547,Networked Screens: Topologies of Distance and Media Regime of Immunization,2021,FreiDok plus (Universitätsbibliothek Freiburg),https://doi.org/10.6092/issn.2724-2463/12260,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0548,Optimization of fiber-reinforced deep cement-fly ash mixing column materials,2023,OpenAlex,https://doi.org/10.7764/rdlc.22.3.707,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0549,State-of-the-Art Manufacturing Technologies of PEMFC Components,2017,Hydrogen and Fuel Cells,https://doi.org/10.18690/978-961-286-054-7.17,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0550,Experiencing short heat waves early in development changes thermal responsiveness of turtle embryos to later heat waves,2023,Journal of Experimental Biology,https://doi.org/10.1242/jeb.246235,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0551,"Airport infrastructure and regional development, a case for resurrecting the growth pole concept",2000,Mspace (University of Manitoba),http://hdl.handle.net/1993/2218,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0552,An integrated fuzzy optimization and simulation method for optimal quality-quantity operation of a reservoir-river system,2022,Water Science & Technology Water Supply,https://doi.org/10.2166/ws.2022.045,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0553,Race and the post-Fordist spatial order in Cape Town,2007,Open University of Cape Town (University of Cape Town),http://hdl.handle.net/11427/7470,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0554,Modelling microwave plasmas for deposition purposes:exploring the freedom in space and chemistry,2008,Data Archiving and Networked Services (DANS),https://doi.org/10.6100/ir633975,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0555,Health Sector Governance: An Overview of the Legal and Institutional Framework in Bangladesh,2021,Open Journal of Social Sciences,https://doi.org/10.4236/jss.2021.911027,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0556,Analysis and predictive modeling of the performance of the ATLAS TDAQ network,2013,CERN Bulletin,http://cds.cern.ch/record/1504817,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0557,Resource Recovery and the Sherwood Plot,2022,Entropy,https://doi.org/10.3390/e25010004,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0558,"Patterns of patronage, the politics and ideology of public building in the Eastern Roman Empire, 31 bce-600 ce",1996,Library and Archives Canada (Government of Canada),https://openalex.org/W2565951483,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0559,The Variance Gamma (VG) Model with Long Range Dependence,2009,The Sydney eScholarship Repository (The University of Sydney),http://hdl.handle.net/2123/5434,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0560,<b>hmmTMB</b>: Hidden Markov Models with Flexible Covariate Effects in <i>R</i>,2025,Journal of Statistical Software,https://doi.org/10.18637/jss.v114.i05,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0561,Reducing Maori and Pacific Inequalities,2001,Econstor (Econstor),http://hdl.handle.net/10419/205471,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0562,Aphorisms and reflections from the works of T. H. Huxley,1908,Macmillan eBooks,https://doi.org/10.5962/bhl.title.21637,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0563,Virtual academic conferencing: a scoping review of 1984–2021 literature. Novel modalities vs. long standing challenges in scholarly communication,2024,Iberoamerican Journal of Science Measurement and Communication,https://doi.org/10.47909/ijsmc.93,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0564,Voting-based Opinion Maximization,2023,OpenAlex,https://doi.org/10.1109/icde55515.2023.00048,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
